Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
70241,Crash,J.G. Ballard,"Ballard, J.G.",,"=""0312420331""","=""9780312420338""",0,Picador,Paperback,224,2001,1973,,2023/01/04,to-read,to-read (#152),to-read,,,,0,0
179779,An Exorcist Tells His Story,Gabriele Amorth,"Amorth, Gabriele",,"=""0898707102""","=""9780898707106""",5.0,Ignatius Press,Paperback,210,1999,1990,2023/01/04,2022/01/31,favourite-memoirs,favourite-memoirs (#5),read,,,,1,0
23791,Ward No. 6 and Other Stories,Anton Chekhov,"Chekhov, Anton","Constance Garnett, David Plante","=""1593080034""","=""9781593080037""",0,Barnes & Noble Classics,Paperback,400,2003,1892,,2023/01/02,to-read,to-read (#151),to-read,,,,0,0
29034,Twelve Angry Men,Reginald Rose,"Rose, Reginald",David Mamet,"=""0143104403""","=""9780143104407""",0,Penguin Classics,Paperback,96,2006,1954,,2023/01/02,to-read,to-read (#150),to-read,,,,0,0
74402,The Fur Hat,Vladimir Voinovich,"Voinovich, Vladimir",Susan Brownsberger,"=""0156340305""","=""9780156340304""",0,HarperVia,Paperback,132,1991,1988,,2023/01/01,to-read,to-read (#149),to-read,,,,0,0
19510,Essays and Aphorisms,Arthur Schopenhauer,"Schopenhauer, Arthur",R.J. Hollingdale,"=""0140442278""","=""9780140442274""",0,Penguin Classics,Paperback,240,1973,1851,,2023/01/01,to-read,to-read (#148),to-read,,,,0,0
129877,The Guide,R.K. Narayan,"Narayan, R.K.",Michael Gorra,"=""0143039644""","=""9780143039648""",0,Penguin Classics,Paperback,224,2006,1958,,2022/12/31,to-read,to-read (#147),to-read,,,,0,0
24936994,Despair,Vladimir Nabokov,"Nabokov, Vladimir",John     Holmes,"=""""","=""""",0,Panther,Paperback,205,1969,1934,,2022/12/31,to-read,to-read (#146),to-read,,,,0,0
427354,Venus in Furs,Leopold von Sacher-Masoch,"Sacher-Masoch, Leopold von","Joachim Neugroschel, Larry Wolff","=""0140447814""","=""9780140447811""",0,Penguin Classics,Paperback,160,2000,1870,,2022/12/29,to-read,to-read (#145),to-read,,,,0,0
141352,A Hunger Artist (Short Prose of Franz Kafka),Franz Kafka,"Kafka, Franz","Helen Vlcnovska, Kevin Blahut","=""8090217117""","=""9788090217119""",0,Twisted Spoon Press,Hardcover,84,1996,1924,,2022/12/27,to-read,to-read (#143),to-read,,,,0,0
22238752,Tending the Epicurean Garden,Hiram Crespo,"Crespo, Hiram",,"=""0931779537""","=""9780931779534""",0,Humanist Press,Paperback,196,2014,2014,,2022/12/26,to-read,to-read (#141),to-read,,,,0,0
1049635,The Second Sin,Thomas Szasz,"Szasz, Thomas",,"=""0710077580""","=""9780710077585""",0,Routledge & Kegan Paul Ltd,Hardcover,121,1973,1973,,2022/12/20,to-read,to-read (#140),to-read,,,,0,0
28381,Dead Souls,Nikolai Gogol,"Gogol, Nikolai",Robert A. Maguire,"=""0140448071""","=""9780140448078""",0,Penguin Classics,Paperback,464,2004,1842,,2022/12/19,to-read,to-read (#139),to-read,,,,0,0
398621,The Eyes of the Skin: Architecture and the Senses,Juhani Pallasmaa,"Pallasmaa, Juhani",,"=""0470015780""","=""9780470015780""",2.0,John Wiley and Sons,Paperback,80,2005,1996,2022/12/16,2022/08/05,,,read,,,,1,0
57331832,The Pocket Epicurean,John   Sellars,"Sellars, John",,"=""022679864X""","=""9780226798646""",0,University of Chicago Press,Hardcover,126,2021,2021,,2022/12/14,to-read,to-read (#138),to-read,,,,0,0
59851730,"Faith, Hope and Carnage",Nick Cave,"Cave, Nick",Sean O'Hagan,"=""0374607370""","=""9780374607371""",4.0,"Farrar, Straus and Giroux",Hardcover,294,2022,2022,2022/12/11,2022/11/21,,,read,,,,1,0
51889992,Salomè,Oscar Wilde,"Wilde, Oscar",,"=""8807903318""","=""9788807903311""",2.0,Feltrinelli,Paperback,176,2019,1891,2022/12/12,2022/12/12,,,read,,,,1,0
38605195,Lying for Money: How Legendary Frauds Reveal the Workings of Our World,Dan Davies,"Davies, Dan",,"=""""","=""""",0,Profile Books,Kindle Edition,321,2018,2018,,2022/12/09,to-read,to-read (#137),to-read,,,,0,0
1103358,The Gnostic Gospels,Elaine Pagels,"Pagels, Elaine",,"=""0140134689""","=""9780140134681""",0,Penguin Books Ltd,Paperback,184,1990,1979,,2022/08/06,to-read,to-read (#116),to-read,,,,0,0
49111677,Stranger Than Kindness,Nick Cave,"Cave, Nick",,"=""1838852255""","=""9781838852252""",3.0,Canongate Books,Kindle Edition,257,2020,2020,2022/11/25,2022/11/23,,,read,,,,1,0
677904,The Nun,Denis Diderot,"Diderot, Denis",Leonard Tancock,"=""0140443002""","=""9780140443004""",0,Penguin Classics,Paperback,190,1974,1796,,2022/11/22,to-read,to-read (#136),to-read,,,,0,0
10401601,Whatever,Michel Houellebecq,"Houellebecq, Michel","Paul Hammond, Toby Litt","=""1846687845""","=""9781846687846""",0,Serpent's Tail,Paperback,156,2011,1994,,2022/08/30,to-read,to-read (#126),to-read,,,,0,0
1386874,A Moveable Feast,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",0,Bantam Books,Paperback,209,1964,1964,,2022/11/14,to-read,to-read (#135),to-read,,,,0,0
22173511,The Inferno,Henri Barbusse,"Barbusse, Henri",,"=""""","=""""",0,Forgotten Books,Paperback,252,2012,1908,,2022/11/12,to-read,to-read (#134),to-read,,,,0,0
13419553,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa,"Akutagawa, Ryūnosuke","Jay Rubin, Haruki Murakami","=""0140449701""","=""9780140449709""",3.0,Penguin,Paperback,320,2006,1927,2022/11/11,2022/11/05,,,read,,,,1,0
41549842,The Embrace of Buildings: A Second Look at Walkable City Neighborhoods,Lee Hardy,"Hardy, Lee",,"=""1937555267""","=""9781937555269""",0,Calvin College Press,Kindle Edition,129,2018,,,2020/10/05,to-read,to-read (#21),to-read,,,,0,0
64438,The Elementary Particles,Michel Houellebecq,"Houellebecq, Michel",,"=""0375407707""","=""9780375407703""",0,Knopf,Hardcover,272,2000,1998,,2021/08/21,to-read,to-read (#133),to-read,,,,0,0
7933650,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""""","=""""",5.0,Penguin,Paperback,230,2010,1951,,2019/01/18,favourite-novels,favourite-novels (#1),read,Holden Caulfield rocked the iconic red cap long before MAGA or Fred Durst ever did.,,,1,0
35926476,Nobody Leaves: Impressions of Poland,Ryszard Kapuściński,"Kapuściński, Ryszard",,"=""0718192001""","=""9780718192006""",0,Penguin UK,Paperback,111,2019,1962,,2022/10/27,to-read,to-read (#132),to-read,,,,0,0
157409,Dream Story,Arthur Schnitzler,"Schnitzler, Arthur","J.M.Q. Davies, Frederic Raphael","=""0141182245""","=""9780141182247""",0,Penguin Classics,Paperback,117,1999,1926,,2022/10/20,to-read,to-read (#131),to-read,,,,0,0
1196642,"Pyrrho, His Antecedents, and His Legacy",Richard Arnot Home Bett,"Bett, Richard Arnot Home",,"=""0199256616""","=""9780199256617""",0,Oxford University Press,Paperback,280,2003,2000,,2022/10/15,to-read,to-read (#130),to-read,,,,0,0
36505464,Escape from Freedom,Erich Fromm,"Fromm, Erich",,"=""""","=""""",0,Open Road Media,Kindle Edition,309,2013,1941,,2022/10/14,to-read,to-read (#129),to-read,,,,0,0
9365198,The Suicide Club and Other Stories (Peacock Book),Robert Louis Stevenson,"Stevenson, Robert Louis",,"=""""","=""""",0,Penguin Books,Paperback,237,1963,,,2022/09/02,to-read,to-read (#128),to-read,,,,0,0
26530339,Words Without Music: A Memoir,Philip Glass,"Glass, Philip",,"=""1631491431""","=""9781631491436""",5.0,Liveright,Paperback,432,2016,2015,2022/08/27,2019/02/04,favourite-memoirs,favourite-memoirs (#3),read,,,,1,0
9683598,Dracula,Bram Stoker,"Stoker, Bram",,"=""""","=""""",5.0,Penguin Books Ltd,Paperback,454,2003,1897,2005/03/01,2019/01/18,favourite-novels,favourite-novels (#3),read,"Real estate lawyers like Jonathan Harker are the real bloodsuckers.<br/><br/>The true hero of this masterpiece is the original literary chad, Count Dracula.",,,1,0
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355942""","=""9780393355949""",5.0,W. W. Norton & Company,Paperback,224,2018,1996,,2019/01/18,favourite-novels,favourite-novels (#2),read,I Am Jack's Colon.<br/>I Am Jack's Raging Bile Duct.<br/>I Am Jack's Cold Sweat.<br/>I Am Jack’s Five Star Review.,,,1,0
20863042,"Ghosts of My Life: Writings on Depression, Hauntology and Lost Futures",Mark Fisher,"Fisher, Mark",,"=""""","=""""",0,Zer0 Books,Paperback,232,2014,2014,,2022/08/24,to-read,to-read (#124),to-read,,,,0,0
17118898,Nineteen Eighty-Four,George Orwell,"Orwell, George",,"=""0141393041""","=""9780141393049""",4.0,Penguin Books,Paperback,355,2013,1949,,2019/01/18,,,read,,,,1,0
50032440,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""""","=""""",4.0,Harper Collins,Paperback,285,1993,1937,2005/03/01,2021/01/23,,,read,,,,1,0
24220,"Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland, #1-2)",Lewis Carroll,"Carroll, Lewis","John Tenniel, Hugh Haughton","=""0141439769""","=""9780141439761""",4.0,Penguin Books,Paperback,378,2003,1871,2005/03/01,2021/01/24,,,read,,,,1,0
545085,"Candide, or Optimism",Voltaire,"Voltaire, Voltaire","Theo Cuffe, Michael  Wood","=""0140455108""","=""9780140455106""",4.0,Penguin Classics,Paperback,155,2009,1759,2020/08/25,2020/08/24,,,read,,,,1,0
890935,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","R Pevear, Volokhon","=""0140455469""","=""9780140455465""",0,Penguin Books,Paperback,412,2007,1925,,2022/08/16,to-read,to-read (#122),to-read,,,,0,0
228244,"This Way for the Gas, Ladies and Gentlemen",Tadeusz Borowski,"Borowski, Tadeusz","Barbara Vedder, Michael Kandel, Jan Kott","=""0140186247""","=""9780140186246""",5.0,Penguin,Paperback,180,1992,1946,2022/08/15,2022/07/12,,,read,,,,1,0
53239311,The Happiest Man on Earth,Eddie Jaku,"Jaku, Eddie",,"=""1760980080""","=""9781760980085""",0,Macmillan Australia,Hardcover,200,2021,2020,,2022/08/13,to-read,to-read (#121),to-read,,,,0,0
5787,The Aleph and Other Stories,Jorge Luis Borges,"Borges, Jorge Luis",Andrew Hurley,"=""0142437883""","=""9780142437889""",2.0,Penguin Classics,Paperback,210,2004,1945,2022/08/12,2022/08/07,,,read,,,,1,0
6174,Survival in Auschwitz,Primo Levi,"Levi, Primo",Philip Roth,"=""0684826801""","=""9780684826806""",0,University Press of Florida,Paperback,187,1996,1947,,2022/08/08,to-read,to-read (#120),to-read,,,,0,0
19393786,Reclaiming Epicurus (Paperback),Luke  Slattery,"Slattery, Luke",,"=""0143570439""","=""9780143570431""",4.0,Penguin Australia,Paperback,88,2013,2012,2022/03/17,2022/03/16,,,read,,,,1,0
12469234,Save the Last Dance for Satan,Nick Tosches,"Tosches, Nick",,"=""0965977730""","=""9780965977739""",0,Kicks Books,Paperback,128,2011,2011,,2022/08/07,to-read,to-read (#118),to-read,,,,0,0
132435,Learning from Las Vegas: The Forgotten Symbolism of Architectural Form,Robert Venturi,"Venturi, Robert","Steven Izenour, Denise Scott Brown","=""026272006X""","=""9780262720069""",0,MIT Press,Paperback,192,1977,1972,,2022/08/05,to-read,to-read (#115),to-read,,,,0,0
527823,The Contortionist's Handbook,Craig Clevenger,"Clevenger, Craig",,"=""1931561486""","=""9781931561488""",0,MacAdam/Cage Publishing,Paperback,199,2003,2002,,2022/08/04,to-read,to-read (#114),to-read,,,,0,0
903205,The Birds,Tarjei Vesaas,"Vesaas, Tarjei","Michael Barnes, Torbjorn Stoverud","=""0720611431""","=""9780720611434""",0,Peter Owen Publishers,Paperback,234,2002,1957,,2022/08/04,to-read,to-read (#113),to-read,,,,0,0
24612020,The Case Against Satan,Ray Russell,"Russell, Ray",Laird Barron,"=""0143107275""","=""9780143107279""",0,Penguin Classics,Paperback,140,2015,1962,,2022/08/01,to-read,to-read (#112),to-read,,,,0,0
26196980,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0241964261""","=""9780241964262""",0,Penguin Books,ebook,272,2012,1962,,2020/09/01,to-read,to-read (#18),to-read,,,,0,0
15775156,The Kreutzer Sonata,Leo Tolstoy,"Tolstoy, Leo",,"=""""","=""""",0,,Unknown Binding,144,,1889,,2022/06/17,to-read,to-read (#88),to-read,,,,0,0
11376671,The Strange Case of Dr. Jekyll And Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis",,"=""""","=""""",0,,Kindle Edition,139,2011,1886,,2022/07/28,to-read,to-read (#107),to-read,,,,0,0
794501,De Anima (On the Soul),Aristotle,"Aristotle, Aristotle",Hugh Lawson-Tancred,"=""0140444718""","=""9780140444711""",3.0,Penguin Books ,Paperback,254,2004,-350,2022/02/16,2022/01/26,,,read,,,,1,0
59147138,The Novelist,Jordan Castro,"Castro, Jordan",,"=""1593767137""","=""9781593767136""",0,Soft Skull,Hardcover,196,2022,2022,,2022/07/30,to-read,to-read (#111),to-read,,,,0,0
5950236,Night,Elie Wiesel,"Wiesel, Elie",,"=""0141038993""","=""9780141038995""",5.0,Penguin Books,Paperback,145,2008,1956,2021/01/11,2019/01/18,,,read,,,,1,0
25652823,Tragic Design: The True Impact of Bad Design and How to Fix It,Jonathan Shariat,"Shariat, Jonathan",,"=""149192361X""","=""9781491923610""",0,O'Reilly Media,Paperback,218,2017,2016,,2021/01/28,to-read,to-read (#110),to-read,,,,0,0
5197,A Lesson Before Dying,Ernest J. Gaines,"Gaines, Ernest J.",,"=""0375702709""","=""9780375702709""",0,Vintage,Paperback,256,1993,1993,,2022/07/28,to-read,to-read (#109),to-read,,,,0,0
501635,"Nip the Buds, Shoot the Kids",Kenzaburō Ōe,"Ōe, Kenzaburō","Paul St. John Mackintosh, Maki Sugiyama","=""0802134637""","=""9780802134639""",0,Grove Press,Paperback,189,1996,1958,,2022/07/28,to-read,to-read (#108),to-read,,,,0,0
24965,Fear and Trembling,Søren Kierkegaard,"Kierkegaard, Søren",Alastair Hannay,"=""0143037579""","=""9780143037576""",0,Penguin Books,Paperback,152,2006,1843,,2022/07/25,to-read,to-read (#106),to-read,,,,0,0
6553843,Hard Rain Falling,Don Carpenter,"Carpenter, Don",George P. Pelecanos,"=""1590173244""","=""9781590173244""",0,NYRB Classics,Paperback,308,2009,1966,,2022/07/25,to-read,to-read (#105),to-read,,,,0,0
479356,Ecce Homo,Friedrich Nietzsche,"Nietzsche, Friedrich","R.J. Hollingdale, Michael Tanner","=""0140445153""","=""9780140445152""",0,Penguin,Paperback,144,1992,1908,,2022/07/25,to-read,to-read (#103),to-read,,,,0,0
9998,The Woman in the Dunes,Kōbō Abe,"Abe, Kōbō","Machi Abe, E. Dale Saunders","=""0679733787""","=""9780679733782""",0,Vintage,Paperback,241,1991,1962,,2022/07/25,to-read,to-read (#102),to-read,,,,0,0
772474,Captain Blood,Rafael Sabatini,"Sabatini, Rafael",Gary Hoppenstand,"=""0142180106""","=""9780142180105""",0,Penguin Classics,Paperback,331,2003,1922,,2022/07/25,to-read,to-read (#101),to-read,,,,0,0
35286951,Leaving Las Vegas,John  O'Brien,"O'Brien, John",,"=""1611855217""","=""9781611855210""",0,Grove Press / Atlantic Monthly Press,Paperback,192,2017,1990,,2022/07/24,to-read,to-read (#100),to-read,,,,0,0
24562556,Björk: Archives,Klaus Biesenbach,"Biesenbach, Klaus","Alex  Ross, Nicola Dibben, Björk, Sjón","=""0500291942""","=""9780500291948""",0,Thames & Hudson Ltd,Hardcover,192,2015,2014,,2022/07/23,to-read,to-read (#99),to-read,,,,0,0
14619281,Marcus Aurelius: A Guide for the Perplexed,William O. Stephens,"Stephens, William O.",,"=""1441125612""","=""9781441125613""",4.0,Continuum,Hardcover,208,2012,2011,2020/07/02,2020/07/02,,,read,,,,1,0
207000,Erik Satie (Critical Lives),Mary E. Davis,"Davis, Mary E.",,"=""1861893213""","=""9781861893215""",4.0,Reaktion Books,Paperback,175,2007,2007,2020/08/13,2020/07/19,,,read,,,,1,0
10144239,Examined Lives: From Socrates to Nietzsche,James  Miller,"Miller, James",,"=""1429957166""","=""9781429957168""",4.0,"Farrar, Straus and Giroux",Kindle Edition,432,2011,2011,2019/08/19,2019/02/23,,,read,,,,1,0
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Ilse Lasch","=""080701429X""","=""9780807014295""",5.0,Beacon Press,Paperback,165,2006,1946,2020/11/12,2019/01/18,favourite-memoirs,favourite-memoirs (#2),read,,,,1,0
88269,Get in the Van: On the Road With Black Flag,Henry Rollins,"Rollins, Henry",,"=""1880985764""","=""9781880985762""",4.0,2.13.61,Paperback,303,2004,1994,2019/12/22,2019/01/18,favourite-memoirs,favourite-memoirs (#1),read,,,,1,0
29771111,People Cities: The Life and Legacy of Jan Gehl,Annie Matan,"Matan, Annie",Peter Newman,"=""1610917146""","=""9781610917148""",4.0,Island Press,Hardcover,192,2016,,2020/10/08,2020/10/05,,,read,,,,1,0
50275,Last Exit to Brooklyn,Hubert Selby Jr.,"Jr., Hubert Selby",Gilbert Sorrentino,"=""0747549923""","=""9780747549925""",0,Marion Boyars,Paperback,290,2000,1964,,2022/07/22,to-read,to-read (#98),to-read,,,,0,0
303561,The Rape of the Masters: How Political Correctness Sabotages Art,Roger Kimball,"Kimball, Roger",,"=""1594031215""","=""9781594031212""",0,Encounter Books,Paperback,200,2005,2003,,2022/07/21,to-read,to-read (#97),to-read,,,,0,0
529075,A Heart So White,Javier Marías,"Marías, Javier",Margaret Jull Costa,"=""0811215059""","=""9780811215053""",0,New Directions,Paperback,280,2002,1992,,2022/07/20,to-read,to-read (#96),to-read,,,,0,0
56760368,His Name was Death,Rafael Bernal,"Bernal, Rafael",Kit Schluter,"=""081123083X""","=""9780811230834""",0,New Directions,Paperback,144,2021,1947,,2022/07/20,to-read,to-read (#95),to-read,,,,0,0
460964,A Feast of Snakes,Harry Crews,"Crews, Harry",,"=""0689707150""","=""9780689707155""",0,Atheneum,Paperback,192,1976,1976,,2022/07/20,to-read,to-read (#94),to-read,,,,0,0
45999385,"Heliogabalus or, the Crowned Anarchist",Antonin Artaud,"Artaud, Antonin","Alexis Lykiard, Stephen Barber, Martin Bladh, Karolina Urbaniak","=""1916009115""","=""9781916009110""",2.0,Infinity Land Press ,Hardcover,196,2019,1934,2022/07/16,2022/07/16,,,read,,,,1,0
475965,Pornografia,Witold Gombrowicz,"Gombrowicz, Witold",Alastair Hamilton,"=""0714529885""","=""9780714529882""",0,Marion Boyars Publishers Ltd,Paperback,176,1994,1960,,2022/07/15,to-read,to-read (#93),to-read,,,,0,0
99794,The Golem,Gustav Meyrink,"Meyrink, Gustav","Mike   Mitchell, Carlo Mainoldi","=""1873982917""","=""9781873982914""",0,Dedalus,Paperback,264,2000,1915,,2022/07/15,to-read,to-read (#92),to-read,,,,0,0
790171,Kon-Tiki,Thor Heyerdahl,"Heyerdahl, Thor",,"=""0671726528""","=""9780671726522""",0,Rand McNally,Paperback,240,1990,1948,,2022/07/06,to-read,to-read (#91),to-read,,,,0,0
87577,A Confession and Other Religious Writings,Leo Tolstoy,"Tolstoy, Leo",Jane Kentish,"=""0140444734""","=""9780140444735""",0,Penguin Classics,Paperback,238,1988,1987,,2022/06/25,to-read,to-read (#90),to-read,,,,0,0
2282267,Professor Dowell's Head,Alexander Belyaev,"Belyaev, Alexander","Antonina W. Bouis, Theodore Sturgeon, Richard M. Powers","=""0025083708""","=""9780025083707""",0,Macmillan Publishing,Hardcover,157,1980,1925,,2022/01/17,to-read,to-read (#89),to-read,,,,0,0
594913,The Sorrows of Young Werther,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",Michael Hulse,"=""014044503X""","=""9780140445039""",0,Penguin Books,Paperback,164,1989,1774,,2022/05/21,to-read,to-read (#82),to-read,,,,0,0
41542069,Ennio Morricone: In His Own Words,Ennio Morricone,"Morricone, Ennio",Alessandro De Rosa,"=""0190681012""","=""9780190681012""",0,Oxford University Press,Hardcover,368,2019,2016,,2022/06/10,to-read,to-read (#87),to-read,,,,0,0
67141,Contempt,Alberto Moravia,"Moravia, Alberto","Tim Parks, Angus Davidson","=""1590171225""","=""9781590171226""",0,NYRB Classics,Paperback,251,2004,1954,,2022/06/09,to-read,to-read (#86),to-read,,,,0,0
135060,Hadji Murád,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Sasha Newborn, Raúl Bracho","=""1602060134""","=""9781602060135""",0,Cosimo Classics,Paperback,100,2006,1912,,2022/06/05,to-read,to-read (#85),to-read,,,,0,0
54082148,Harvestman: collected lyrics and poems,Steve Von Till,"Till, Steve Von",,"=""0998019925""","=""9780998019925""",0,Astrophil Press,Hardcover,76,2020,,,2022/05/28,to-read,to-read (#84),to-read,,,,0,0
180660,Sacred Geometry: Philosophy and Practice,Robert Lawlor,"Lawlor, Robert",,"=""0500810303""","=""9780500810309""",4.0,Thames & Hudson,Paperback,112,1982,1982,2022/05/21,2022/05/19,,,read,,,,1,0
2761,The Denial of Death,Ernest Becker,"Becker, Ernest",Sam Keen,"=""""","=""""",0,Free Press,Paperback,336,1997,1973,,2022/05/14,to-read,to-read (#81),to-read,,,,0,0
319464,White Line Fever: The Autobiography,Lemmy Kilmister,"Kilmister, Lemmy",Janiss Garza,"=""0806525908""","=""9780806525907""",0,Citadel,Paperback,306,2004,2002,,2022/05/01,to-read,to-read (#80),to-read,,,,0,0
10790499,Everybody Loves Our Town: An Oral History of Grunge,Mark Yarm,"Yarm, Mark",,"=""0307464431""","=""9780307464439""",0,Crown Archetype,Hardcover,592,2011,2011,,2022/05/01,to-read,to-read (#79),to-read,,,,0,0
52090,Eichmann in Jerusalem: A Report on the Banality of Evil,Hannah Arendt,"Arendt, Hannah",,"=""""","=""""",0,Penguin Classics,Paperback,312,2006,1963,,2022/03/28,to-read,to-read (#77),to-read,,,,0,0
29407772,Anecdotes of the Cynics,Robert F. Dobbin,"Dobbin, Robert F.",,"=""0241251486""","=""9780241251485""",3.0,Penguin Classics,Kindle Edition,62,2016,2016,2022/03/23,2022/03/22,,,read,,,,1,0
19661852,Fluent Forever: How to Learn Any Language Fast and Never Forget It,Gabriel Wyner,"Wyner, Gabriel",,"=""""","=""""",0,Harmony,Paperback,326,2014,2014,,2022/03/17,to-read,to-read (#76),to-read,,,,0,0
373363,Degenerate Art: The Fate of the Avant-Garde in Nazi Germany,Stephanie  Barron,"Barron, Stephanie","Los Angeles County Museum of Art, Peter W. Guenther, Christoph Zuschlag, George L. Mosse","=""0810936534""","=""9780810936539""",4.0,Harry N. Abrams,Hardcover,423,1991,1991,2022/03/11,2022/03/06,,,read,,,,1,0
5387987,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""0141037229""","=""9780141037226""",0,Penguin Group,Paperback,141,2008,1962,,2019/03/12,to-read,to-read (#11),to-read,,,,0,0
38180,On the Beach,Nevil Shute,"Shute, Nevil",,"=""""","=""""",0,House of Stratus Ltd,Paperback,296,2002,1957,,2022/03/05,to-read,to-read (#75),to-read,,,,0,0
18286341,Mansa Musa and the Empire of Mali,P. James Oliver,"Oliver, P. James",,"=""146805354X""","=""9781468053548""",3.0,CreateSpace Independent Publishing Platform,Paperback,128,2013,2013,2022/03/04,2021/08/12,,,read,,,,1,0
38434,Post Office,Charles Bukowski,"Bukowski, Charles",,"=""0061177571""","=""""",0,Ecco,Paperback,196,2002,1971,,2022/01/22,to-read,to-read (#74),to-read,,,,0,0
564318,The Thing on the Doorstep and Other Weird Stories,H.P. Lovecraft,"Lovecraft, H.P.",S.T. Joshi,"=""0142180033""","=""9780142180037""",4.0,Penguin Classics,Paperback,443,2001,1937,2022/03/05,2022/02/23,,,read,,,,1,0
26809595,A Few Days in Athens,Frances Wright,"Wright, Frances",Hiram Crespo,"=""""","=""""",0,,Kindle Edition,276,2015,1822,,2022/02/23,to-read,to-read (#73),to-read,,,,0,0
2284506,Howl and Other Poems,Allen Ginsberg,"Ginsberg, Allen",,"=""2267011867""","=""9782267011869""",3.0,Bourgois,Paperback,93,1993,1956,2022/02/19,2021/10/20,,,read,,,,1,0
23534,Love Is a Dog from Hell,Charles Bukowski,"Bukowski, Charles",,"=""0876853629""","=""9780876853627""",4.0,Ecco (An Imprint of HarperCollinsPublishers),Paperback,312,2003,1977,2022/01/31,2021/10/25,,,read,,,,1,0
10420795,"MetaMaus: A Look Inside a Modern Classic, Maus",Art Spiegelman,"Spiegelman, Art",,"=""037542394X""","=""9780375423949""",0,Pantheon,Hardcover,300,2011,2011,,2022/01/29,to-read,to-read (#72),to-read,,,,0,0
123063,Under the Skin,Michel Faber,"Faber, Michel",,"=""1841954802""","=""9781841954806""",0,Canongate Books Ltd,Paperback,296,2004,2000,,2022/01/04,to-read,to-read (#71),to-read,,,,0,0
54979228,Confessions of a Recovering Engineer: Transportation for a Strong Town,Charles L. Marohn Jr.,"Jr., Charles L. Marohn",,"=""1119699258""","=""9781119699255""",0,Wiley,Kindle Edition,258,2021,2021,,2021/11/20,to-read,to-read (#70),to-read,,,,0,0
9914,The Informers,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0330339184""","=""9780330339186""",0,Picador,Paperback,240,2000,1994,,2021/11/03,to-read,to-read (#69),to-read,,,,0,0
527862,The Acid House,Irvine Welsh,"Welsh, Irvine",,"=""0393312801""","=""9780393312805""",0,W. W. Norton  Company,Paperback,289,1995,1994,,2021/11/03,to-read,to-read (#68),to-read,,,,0,0
99126,What to Listen for in Music,Aaron Copland,"Copland, Aaron","Alan Rich, William Schuman","=""0451528670""","=""9780451528674""",0,Signet Classics,Paperback,266,2002,1939,,2021/10/31,to-read,to-read (#67),to-read,,,,0,0
9104493,Nausea,Jean-Paul Sartre,"Sartre, Jean-Paul",,"=""0141194847""","=""9780141194844""",0,Penguin Books,Paperback,252,2010,1938,,2021/01/04,to-read,to-read (#28),to-read,,,,0,0
6965204,The Plague,Albert Camus,"Camus, Albert","Robin Buss, Tony Judt","=""0141045515""","=""9780141045511""",0,Penguin Group (Australia),Paperback,238,2009,1947,,2021/10/28,to-read,to-read (#66),to-read,,,,0,0
6943225,Junky,William S. Burroughs,"Burroughs, William S.",,"=""014104540X""","=""9780141045405""",0,Penguin Group (Australia),Paperback,158,2009,1953,,2021/01/25,to-read,to-read (#38),to-read,,,,0,0
22206,Lullaby,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0099437961""","=""9780099437963""",0,Vintage,Paperback,260,2003,2002,,2021/10/25,to-read,to-read (#65),to-read,,,,0,0
399477,Clive Barker's Hellraiser: Collected Best I,D.G. Chichester,"Chichester, D.G.","Mike Mignola, Neil Gaiman, Alex Ross, Dwayne McDuffie, Gray Morrow, Sholly Fisch, Colleen Doran, Bunny Hampton-Mack, Scott Hampton, Del Stone Jr., Marc Hempel, Dave McKean, Doug Murray, Mark A. Nelson, Frank Lovece, Fred Vicarel, Malcolm Smith, Anna Miller, Paul Johnson, Tristan Shane, Bill Koeb, Dan Spiegle","=""0971024928""","=""9780971024922""",0,Checker Book Publishing Group,Paperback,232,2002,2002,,2021/10/25,to-read,to-read (#64),to-read,,,,0,0
44568597,The Satyricon and The Apocolocyntosis,Petronius,"Petronius, Petronius","Seneca, J.P. Sullivan","=""""","=""""",0,Penguin,Paperback,256,1986,66,,2021/10/23,to-read,to-read (#63),to-read,,,,0,0
